x, y
-2.5, 1.3386481283041511
-2.0, 0.45765755436028566
-1.5, -0.07091484430265102
-1.0, -0.6420926159343308
-0.5, -1.830487721712452
0.5, 1.830487721712452
1.0, 0.6420926159343308
1.5, 0.07091484430265102
2.0, -0.45765755436028566
2.5, -1.3386481283041511
